VNUM	LOCALE_NAME
28537	Piedra de Monstruos+5
28538	Piedra de Evasión+5
28539	Piedra de Regate+5
28540	Piedra de Magia+5
28541	Piedra de Vitalidad+5
28542	Piedra de Defensa+5
28543	Piedra de Rapidez+5
28600	Piedra de Penetración+6
28601	Piedra de Golpe Mortal+6
28602	Piedra Cooldown+6
28603	Piedra contra Guerrero+6
28604	Piedra contra Ninjas+6
28605	Piedra contra Suras+6
28606	Piedra contra Chamanes+6
28607	Piedra contra Monstruo+6
28608	Piedra de Evasión+6
28609	Piedra de Regate+6
28610	Piedra de Magia+6
28611	Piedra de Vitalidad+6
28612	Piedra de Defensa+6
28613	Piedra de Rapidez+6
28630	Piedra Agua Pentración+5
28631	Piedra Agua Golpe Mort+5
28632	Piedra Agua Cooldown+5
28633	Piedra Agua Guerrero+5
28634	Piedra Agua Ninjas+5
28635	Piedra Agua Suras+5
28636	Piedra Agua Chamanes+5
28637	Piedra Agua Monstruo+5
28638	Piedra Agua Evasión+5
28639	Piedra Agua Regate+5
28640	Piedra Agua Magia+5
28641	Piedra Agua Vitalidad+5
28642	Piedra Agua Defensa+5
28643	Piedra Agua Rapidez+5
28700	Piedra de Penetración+7
28701	Piedra de Golpe Mortal+7
28702	Piedra Cooldown+7
28703	Piedra contra Guerrero+7
28704	Piedra contra Ninjas+7
28705	Piedra contra Suras+7
28706	Piedra contra Chamanes+7
28707	Piedra de Monstruos+7
28708	Piedra de Evasión+7
28709	Piedra de Regate+7
28710	Piedra de Magia+7
28711	Piedra de Vitalidad+7
28712	Piedra de Defensa+7
28713	Piedra de Rapidez+7
28730	Piedra Agua Pentración+7
28731	Piedra Agua Golpe Mort+7
28732	Piedra Agua Cooldown+7
28733	Piedra Agua Guerrero+7
28734	Piedra Agua Ninjas+7
28735	Piedra Agua Suras+7
28736	Piedra Agua Chamanes+7
28737	Piedra Agua Monstruo+7
28738	Piedra Agua Evasión+7
28739	Piedra Agua Regate+7
28740	Piedra Agua Magia+7
28741	Piedra Agua Vitalidad+7
28742	Piedra Agua Defensa+7
28743	Piedra Agua Rapidez+7
28800	Piedra de Penetración+8
28801	Piedra de Golpe Mortal+8
28802	Piedra Cooldown+8
28803	Piedra contra Guerrero+8
28804	Piedra contra Ninjas+8
28805	Piedra contra Suras+8
28806	Piedra contra Chamanes+8
28807	Piedra contra Monstruo+8
28808	Piedra de Evasión+8
28809	Piedra de Regate+8
28810	Piedra de Magia+8
28811	Piedra de Vitalidad+8
28812	Piedra de Defensa+8
28813	Piedra de Rapidez+8
28830	Piedra Agua Pentración+8
28831	Piedra Agua Golpe Mort+8
28832	Piedra Agua Cooldown+8
28833	Piedra Agua Guerrero+8
28834	Piedra Agua Ninjas+8
28835	Piedra Agua Suras+8
28836	Piedra Agua Chamanes+8
28837	Piedra Agua Monstruos+8
28838	Piedra Agua Evasión+8
28839	Piedra Agua Regate+8
28840	Piedra Agua Magia+8
28841	Piedra Agua Vitalidad+8
28842	Piedra Agua Defensa+8
28843	Piedra Agua Rapidez+8
28900	Piedra de Penetración+9
28901	Piedra de Golpe Mortal+9
28902	Piedra Cooldown+9
28903	Piedra contra Guerrero+9
28904	Piedra contra Ninjas+9
28905	Piedra contra Suras+9
28906	Piedra contra Chamanes+9
28907	Piedra contra Monstruo+9
28908	Piedra de Evasión+9
28909	Piedra de Regate+9
28910	Piedra de Magia+9
28911	Piedra de Vitalidad+9
28912	Piedra de Defensa+9
28913	Piedra de Rapidez+9
28930	Piedra Agua Pentración+9
28931	Piedra Agua Golpe Mort+9
28932	Piedra Agua Cooldown+9
28933	Piedra Agua Guerrero+9
28934	Piedra Agua Ninja+9
28935	Piedra Agua Suras+9
28936	Piedra Agua Chamanes+9
28937	Piedra Agua Monstruo+9
28938	Piedra Agua Evasión+9
28939	Piedra Agua Regate+9
28940	Piedra Agua Magia+9
28941	Piedra Agua Vitalidad+9
28942	Piedra Agua Defensa+9
28943	Piedra Agua Rapidez+9
28960	Trozo de Piedra Rota
29001	Vieira
29002	Vieira Azul
29003	Vieira Amarilla
29004	Vieira Roja
29005	Vieira Verde
29006	Tártaro Amarillo
29007	Tártaro Azul
29008	Agua Bendita Azul
29009	Agua Bendita Amarilla
29010	Agua Bendita Roja
29011	Agua Bendita Verde
29012	Mano de Dios Azul Oscuro
29013	Mano de Dios Amarilla Os
29014	Mano de Dios Púrpura
29015	Mano de Dios Verde Osc.
29101	Pico+0
29102	Pico+1
29103	Pico+2
29104	Pico+3
29105	Pico+4
29106	Pico+5
29107	Pico+6
29108	Pico+7
29109	Pico+8
29110	Pico+9
30000	Cebada
30001	Carta
30002	Salchicha Frita
30003	Nariz de Cerdo
30004	Diente de Jabalí
30005	Trozo de Armadura Rota
30006	Diente de Orco
30007	Amuleto de Orco
30008	Cartilla Esotérica
30009	Medicina Desconocida
30010	Vesícula de Oso
30011	Madeja
30012	Botella de Vino
30013	Jarra de Licor
30014	Piel de Yeti
30015	Recuerdo del Demonio
30016	Gema del Demonio
30017	Horquilla ornamental
30018	Coletero Rojo
30019	Melena Llameante
30020	Semilla de Melocotón
30021	Trozo de Gema
30022	Cola de Serpiente
30023	Piel de Tigre Blanco
30024	Cola de Caballo
30025	Saco de Veneno de Araña
30026	Intestino de Lobo
30027	Piel de Lobo
30028	Garra de Lobo
30029	Hígado de Lobo
30030	Hoja Oxidada
30031	Ornamentación
30032	Uniforme Negro
30033	Porcelana Rota
30034	Coletero Blanco
30035	Crema Facial
30036	Hierba Mística
30037	Garra de Tigre
30038	Piel de Tigre
30039	Pieza de Tela
30040	Hoja
30041	Shuriken
30042	Colmillo de Tigre
30043	Alubia
30044	Arcilla
30045	Aguja de Escorpión
30046	Cola de Escorpión
30047	Libro Maldición
30048	Trozo de Hielo
30049	Cuerno Ballena Asesina
30050	Bola de Hielo
30051	Talismán Desconocido
30052	Bandera
30053	Piel de Pie de Oso
30054	Anillo de Boda
30055	Garra de Escorpión
30056	Telaraña
30057	Ojos de Araña
30058	Saco de Huevos de Araña
30059	Patas de Araña
30060	Lengua de Rana
30061	Ancas de Rana
30062	Bol de Medicinas
30063	Medicina para la Piel
30064	Piedra Afilada
30065	Campana
30066	Chile
30067	Piel de Serpiente
30068	Filete de Tofu
30069	Garra de Lobo+
30070	Piel de Lobo+
30071	Vesícula de Oso+
30072	Piel de Pie de Oso+
30073	Coletero Blanco+
30074	Uniforme Negro+
30075	Shuriken+
30076	Amuleto de Orco+
30077	Diente de Orco+
30078	Cartilla Esotérica+
30079	Talismán Desconocido+
30080	Libro Maldición+
30081	Cola de Escorpión+
30082	Cola de Serpiente+
30083	Medicina Desconocida+
30084	Talismán Desconocido+
30085	Trozo de Tela+
30086	Recuerdo del Demonio+
30087	Gema del Demonio+
30088	Trozo de Hielo+
30089	Piel de Yeti+
30090	Bola de Hielo+
30091	Símbolo del Guerrero
30092	Botín del Salvaje
30093	Bolsa Afortunada
30094	Bolsa Afortunada
30095	Bolsa Afortunada
30096	Bolsa Afortunada
30097	Cartera Afortunada
30098	Bolsa Afortunada
30099	Bolsa Afortunada
30100	Bolsa Afortunada
30101	Anillo de Boda Ariyoung
30102	Hacha Dorada
30103	Diente de Orco Dorado
30104	Telaraña del Desierto
30105	Cola de Escorpión
30106	Medicina para Yu-Rang
30107	Colmillo de Orco
30108	Esmalte de Cerámica
30109	Telaraña del Desierto
30110	Carta de Huahn-So
30111	Aguijón de Escorpión
30112	Anguila
30113	Escritura Esotérica
30114	Plaga
30115	Cura Plaga
30116	Ancas de Rana
30117	Carta
30118	Joyero del Demonio
30119	Campana
30120	Trozo de un Mapa
30121	Trozo de un Mapa
30122	Trozo de un Mapa
30123	Trozo de un Mapa
30124	Trozo de un Mapa
30125	Trozo de un Mapa
30126	Trozo de un Mapa
30127	Trozo de un Mapa
30128	Trozo de un Mapa
30129	Orden del Jinete
30130	Botella Vacía
30131	Carta del Herrero
30132	Libro de Uriel
30133	Zapatos de Flores
30134	Paquete de Uriel
30135	Carta de Ariyoung
30136	Arco Esplénd. Adornado
30137	Sangre de Mono
30138	Arena del Desierto
30139	Molar de Orco
30140	Hilo
30141	Pieza de Joyería
30142	Carta
30143	Hierbas Medicinales
30144	Hígado de un Tigre
30145	Medicina de Balso
30146	Pedazo de Hielo
30147	Doctrina Temple
30148	Bufanda Temple
30149	Helado con Sirope
30150	Páginas de Diario
30151	Piel de Lobo
30152	Medicina
30153	Flores
30154	Libro Secreto Temple
30155	Colgante de Mirine
30156	Libro Secreto Temple
30157	Punta de Flecha
30158	Pastel de Arroz
30159	Ropas
30160	Aviso
30161	Jabalina del Marido
30162	Ojo de una Araña
30163	Bola de algodón
30164	Traduc. Libro Maldición
30165	Rama de Zelkova
30166	Panel de Tugyi
30167	Rama Árbol Rojo Fantasma
30168	Notas del Líder
30169	Flor Rojo Sangre
30170	Flor Anaranjada
30171	Flor Aromática Amarilla
30172	Ramo de Flores Noble
30173	Piel de Mu-Rang
30174	Zarpa de Oso
30175	Arpón Ballenero Duro
30176	Piel de Tigre Brillante
30177	Almizcle
30178	Piedra Jeroglífica
30179	Llave en Espiral
30180	Amuleto del Dios Dragón
30181	Página
30182	Diario Legendario
30183	Máscara Sombría Madera
30184	Cenizas Encantadas
30185	Hielo Negro
30186	Lágrima Petrificada
30187	Gota de Sangre
30188	Obsidiana
30189	Lágrimas de Baljit-Elv.
30190	Piedra de Sangre
30191	Piedra de Sangre
30192	Lechal
30193	Huesos de los dedos
30194	Maza de Orco
30195	Arena de Cuarzo
30196	Ceniza del Demonio
30197	Semillas Mágicas
30198	Cristal de Agua
30199	Cristal Azul
30201	Anillo de Venganza
30202	Oreja de Tanaka
30203	Cristal
30204	Trozo de Cristal
30205	Material de Manufactura
30210	Trozo de Piedra Preciosa
30211	Trozo de Piedra Preciosa
30212	Trozo de Piedra Preciosa
30213	Trozo de Piedra Preciosa
30214	Trozo de Piedra Preciosa
30215	Trozo de Piedra Preciosa
30216	Trozo de Piedra Preciosa
30217	Trozo de Piedra Preciosa
30218	Trozo de Piedra Preciosa
30219	Trozo de Piedra Preciosa
30220	Piedra Alma de Jinunggyi
30221	Piedra Alma del Templo
30222	Piedra Alma de Sagyi
30223	Piedra Alma Aurtumryu
30224	Piedra Alma de Gyimok
30225	Piedra Alma de Tugyi
30226	Piedra Espíritu Bosque
30227	Piedra Alma del Líder
30228	Piedra Alma de Beran-S.
30251	Joya de la Envidia
30252	Joya de la Sabiduría
30253	Joya de la lealtad
30254	NoNAme
30265	Fragmento de Medalla (1)
30266	Fragmento de Medalla (2)
30267	Fragmento de Medalla (3)
30268	Fragmento de Medalla (4)
30269	Fragmento de Medalla (5)
30270	Fragm. de piedra dragón
30300	Cofre Antiguo Desconoc.
30301	Mapa de la Torre Sa-Gui
30302	Mapa Torre Zin-Sa-Gui
30303	Llave Bong-In
30304	Llave Zin-Bong-In
30311	Llave Cristal del Alma
30312	Tótem de la Mueca
30315	Pan
30316	Plato de ofrenda
30317	Alimento para la ofrenda
30318	Fruto de la bendición
30319	Cabeza reducida
30320	Cabeza reducida
30321	Calabaza de Halloween
30322	Varita Mágica
30323	Tarjeta careta calabaza
30324	Llave Arácnida
30325	Llave Arácnida
30326	Veneno de la Reina Araña
30327	Silbato Arácnido
30328	¿ë½ÅÀÇ »óÀÚ
30329	Engranaje dorado
30330	Piedra de Maat
30331	Llave de escarcha
30332	Estrella Polar
30333	Llave flor escarchada
30334	Vale accesorio cabeza
30335	Vale aspecto arma
30336	Lámpara de calabaza
30337	Semillas de calabaza
30338	Vale accesorio cabeza+
30339	Vale aspecto arma+
30500	Buril de Rubí
30501	Abrazadera de Oro
30502	Adorno de Rubí
30503	Buril de Amatista
30504	Abrazadera de Plata
30505	Adorno de Esmeralda
30506	Buril de Zafiro
30507	Abrazadera de Bronce
30508	Adorno de Zafiro
30509	Acero de Dragón Azul
30510	Hombrera Suntuosa
30511	Tejido Rojo
30512	Acero de Dragón Rojo
30513	Hombrera Noble
30514	Tejido Violeta
30515	Acero de Dragón Morado
30516	Hombrera Antigua
30517	Tejido Dorado
30518	Hilo de Oro
30519	Gancho de Oro
30520	Broche de Oro
30521	Elemento de Anillo
30522	Eslabones
30523	Elemento de Joyería
30524	Piedra en llamas
30525	Piedra helada en llamas
30526	NoNAme
30527	NoNAme
30528	NoNAme
30529	NoNAme
30530	NoNAme
30531	NoNAme
30532	NoNAme
30533	NoNAme
30534	NoNAme
30535	NoNAme
30536	NoNAme
30537	NoNAme
30538	NoNAme
30539	NoNAme
30540	NoNAme
30541	NoNAme
30542	NoNAme
30543	NoNAme
30544	NoNAme
30545	NoNAme
30546	NoNAme
30547	NoNAme
30548	NoNAme
30549	NoNAme
30550	Cinturón azul
30551	NoNAme
30552	NoNAme
30553	NoNAme
30554	NoNAme
30555	NoNAme
30556	NoNAme
30557	NoNAme
30558	NoNAme
30559	NoNAme
30560	NoNAme
30561	NoNAme
30562	NoNAme
30563	NoNAme
30564	NoNAme
30565	NoNAme
30566	NoNAme
30567	NoNAme
30568	NoNAme
30569	NoNAme
30570	NoNAme
30571	NoNAme
30572	NoNAme
30573	NoNAme
30574	NoNAme
30575	NoNAme
30576	NoNAme
30577	NoNAme
30578	NoNAme
30579	NoNAme
30580	NoNAme
30581	NoNAme
30582	NoNAme
30583	NoNAme
30584	NoNAme
30585	NoNAme
30586	NoNAme
30600	Patrón
30601	Diseño de armadura
30602	Tinte azul
30603	Tinte rojo
30604	Tinte gris
30605	Placas de oro
30606	Placas de plata
30607	Placas de cobre
30608	Placas de acero
30609	Placas de bronce
30610	Mitrilo
30611	Bandas resistentes
30612	Cordones sólidos
30613	Piedra de la dríada
30614	Tinte negro
30615	Tinte blanco
30616	Dióxido de titanio
30617	Ágata
30618	Adularia
30619	Tinte dorado metalizado
31001	Copia de la Inscripción
31002	Documento Antiguo
31003	Antídoto
31004	Resina Bendecida
31005	Esencia de Cristal Azul
31006	Cuarzo Rojo Infernal
31007	Tierra Volcánica
31008	Lágrima Celestial
31009	Carta a los gnolls
31010	Carta a ladrones rojos
31011	NoNAme
31012	NoNAme
31013	Nota
31014	NoNAme
31015	Carta del capitán Karfio
31016	Carta de Lee Chung
31017	Carta sellada
31018	Caparazón con escrituras
31019	Polvo de caparazón
31020	Raíz de flor de roca
31021	NoNAme
31022	Escama de Oin
31023	NoNAme
31024	Cuero mantícora
31025	NoNAme
31026	Armadura crustácea
31027	Arena fina
31028	Teja
31029	Luz interior
31030	Luz interior
31031	Esencia milenaria
31032	Perla de Leviatán
31033	Capa del general
31034	Tótem de los gigantes
31035	Piedra negra
31036	Oro negro
31037	Bolsa de cuero
31038	Tierra bendita
31039	Bolsa de monedas
31040	Insignia dorada
31041	Tierra fósil
31042	Lanza de tritón
31043	Tabla lemúrida
31044	NoNAme
31045	NoNAme
31046	NoNAme
31047	NoNAme
31048	NoNAme
31049	NoNAme
31050	NoNAme
31051	Hierro
31052	NoNAme
31053	NoNAme
31054	NoNAme
31055	NoNAme
31056	NoNAme
31057	NoNAme
31058	NoNAme
31059	NoNAme
31060	NoNAme
31061	NoNAme
31062	NoNAme
31063	NoNAme
31064	NoNAme
31065	NoNAme
31066	NoNAme
31067	NoNAme
31068	NoNAme
31069	NoNAme
31070	NoNAme
31071	NoNAme
31072	NoNAme
31073	Banda del buscaoro
31074	Collar remachado
31075	Collar espinoso
31076	Hierbas del sol
31077	Polvo piedra fundación
31078	Lumen puro
31079	Carta a Yak-Hwan
31080	Sangre del Rey Fuego
31081	Materia negra
31082	Anillo magmático
31083	Anillo de Samael
31084	Tintura de nimbo
31085	NoNAme
31086	Esporas de seta
31087	NoNAme
31088	NoNAme
31089	NoNAme
31090	NoNAme
31091	Sangre del Rey Fuego
31092	NoNAme
31093	Piedra desconocida
31094	Fragmento
31095	NoNAme
31096	Madera noble
31097	Rocío En-Tai
31098	Espíritu de la tierra
31099	Esmeralda arbórea
31100	Bolsa de medicinas
31101	NoNAme
31102	NoNAme
31103	NoNAme
35000	Hierbas Medicinales+
35001	Hígado de un Tigre+
38001	VIP-Feature
38002	Tombola_ticket_today
38003	Tombola_ticket_tomorrow
38004	Tombola_reroll
38005	TombolaPP_spin
38006	Momo-Reroll
38010	Paquete de Yang
38011	Paquete de Yang
38012	Char-Transfer
38013	Char-Rename
38050	Baúl del Poder
38051	Cristal del Tigre Real
38052	Baúl de los Reyes
38053	Baúl del Invierno Eterno
38054	Baúl Tormenta Desierto
38055	Caja de Cachorros
38056	Baúl festivo
38057	Baúl del norte
38100	Supercomida (7 días)
38101	Supercomida (15 días)
38102	Supercomida (30 días)
38200	Sello de Rufus
38201	Sello de Rufus
39001	Piedra Mágica
39002	Anillo de experiencia
39003	Vino flor melocotón
39004	Bola bendición
39005	Mineral de Cobre Mágico
39006	Capa de valor
39007	Manual del Herrero
39008	Pergamino de Exorcismo
39009	Reseteo de Habilidades
39010	Poción de Ataque +10
39011	Bendición de la Vida
39012	Bendición mágica
39013	Bendición del Dragón
39014	Pergamino de la Guerra
39015	Piedra del Herrero
39016	Mineral de hierro mágico
39017	Vida del Dios Dragón
39018	Ataque del Dios Dragón
39019	Intel. del Dios Dragón
39020	Defensa del Dios Dragón
39021	Ayuda Dios Dragón
39022	Pergamino Dragón
39023	Elixir del Investigador
39024	Lucha Crítica
39025	Lucha Perforadora
39026	Poción de Velocidad
39027	Manual de la Piedra
39028	Objeto Encantado
39029	Objeto de Coacción
39030	Lectura Concentrada
39031	Poción de Prisa
39032	Fruta de la Vida
39033	Pergamino de corrección
39034	Azúcar para caballo
39035	Cristal de entendimiento
39036	Zapatos Viento
39037	Elixir del Sol (P)
39038	Elixir del Sol (M)
39039	Elixir del Sol (G)
39040	Elixir de la Luna (P)
39041	Elixir de la Luna (M)
39042	Elixir de la Luna (G)
39043	Pergamino de Ubicación
39044	Baúl de los Lícanos (P)
39045	Baúl de los Lícanos (G)
39046	Título de retroceso+
40001	Anillo Oro Desconocido
40002	Anillo de Levi
40003	Anillo de Thor
40004	Anillo de Eek
40005	Campana Sonora
40006	Recibo Entrega Salvaje
40007	Carta del Jefe Salvaje
40101	Espada dentada
40102	Daga dentada
40103	Arco dentado
40104	Guja dentada
40105	Campana dentada
40106	Abanico dentado
40107	Garras dentadas
40108	Espada dentada+
40109	Daga dentada+
40110	Arco dentado+
40111	Guja dentada+
40112	Campana dentada+
40113	Abanico dentado+
40114	Garras dentadas+
40115	Espada abeto decorado
40116	Daga con acebo
40117	Arco de elfo
40118	Guja de jengibre
40119	Campana de caramelo
40120	Abanico de Frostie
40121	Garras de Rudolf
40122	Espada abeto decorado+
40123	Daga con acebo+
40124	Arco de elfo+
40125	Guja de jengibre+
40126	Campana de caramelo+
40127	Abanico de Frostie+
40128	Garras de Rudolf+
41000	Aquí un aspecto de arma
41001	Atuendo conejo (marrón)
41002	Atuendo conejita (marr.)
41003	Luchador del desierto
41004	Luchadora del desierto
41005	Traje esgrima olím. (m)
41006	Traje esgrima olím. (f)
41007	Traje esgrima GER (m)
41008	Traje esgrima GER (f)
41009	Traje esgrima TUR (m)
41010	Traje esgrima TUR (f)
41011	Traje esgrima BRA (m)
41012	Traje esgrima BRA (f)
41013	Camiseta fútbol olím.(m)
41014	Camiseta fútbol olím.(f)
41015	Camiseta fútbol GER (m)
41016	Camiseta fútbol GER (f)
41017	Camiseta fútbol TUR (m)
41018	Camiseta fútbol TUR (f)
41019	Camiseta fútbol BRA (m)
41020	Camiseta fútbol BRA (f)
41021	Pantalón boxeo olím. (m)
41022	Pantalón boxeo olím. (f)
41023	Pantalón boxeo GER (m)
41024	Pantalón boxeo GER (f)
41025	Pantalón boxeo TUR (m)
41026	Pantalón boxeo TUR (f)
41027	Pantalón boxeo BRA (m)
41028	Pantalón boxeo BRA (f)
41029	Luchador desier. (bonus)
41030	Luchadora desier.(bonus)
41031	Traje esgrima olím. (m)
41032	Traje esgrima olím. (f)
41033	Traje esgrima GER (m)
41034	Traje esgrima GER (f)
41035	Traje esgrima TUR (m)
41036	Traje esgrima TUR (f)
41037	Traje esgrima BRA (m)
41038	Traje esgrima BRA (f)
41039	Camiseta fútbol olím.(m)
41040	Camiseta fútbol olím.(f)
41041	Camiseta fútbol GER (m)
41042	Camiseta fútbol GER (f)
41043	Camiseta fútbol TUR (m)
41044	Camiseta fútbol TUR (f)
41045	Camiseta fútbol BRA (m)
41046	Camiseta fútbol BRA (f)
41047	Pantalón boxeo olím. (m)
41048	Pantalón boxeo olím. (f)
41049	Pantalón boxeo GER (m)
41050	Pantalón boxeo GER (f)
41051	Pantalón boxeo TUR (m)
41052	Pantalón boxeo TUR (f)
41053	Pantalón boxeo BRA (m)
41054	Pantalón boxeo BRA (f)
41055	Traje esgrima FRA (m)
41056	Traje esgrima FRA (f)
41057	Traje esgrima ITA (m)
41058	Traje esgrima ITA (f)
41059	Traje esgrima POL (m)
41060	Traje esgrima POL (f)
41061	Traje esgrima ROU (m)
41062	Traje esgrima ROU (f)
41063	Traje esgrima ESP (m)
41064	Traje esgrima ESP (f)
41065	Camiseta fútbol FRA (m)
41066	Camiseta fútbol FRA (f)
41067	Camiseta fútbol ITA (m)
41068	Camiseta fútbol ITA (f)
41069	Camiseta fútbol POL (m)
41070	Camiseta fútbol POL (f)
41071	Camiseta fútbol ROU (m)
41072	Camiseta fútbol ROU (f)
41073	Camiseta fútbol ESP (m)
41074	Camiseta fútbol ESP (f)
41075	Pantalón boxeo FRA (m)
41076	Pantalón boxeo FRA (f)
41077	Pantalón boxeo ITA (m)
41078	Pantalón boxeo ITA (f)
41079	Pantalón boxeo POL (m)
41080	Pantalón boxeo POL (f)
41081	Pantalón boxeo ROU (m)
41082	Pantalón boxeo ROU (f)
41083	Pantalón boxeo ESP (m)
41084	Pantalón boxeo ESP (f)
41085	Traje esgrima FRA (m)
41086	Traje esgrima FRA (f)
41087	Traje esgrima ITA (m)
41088	Traje esgrima ITA (f)
41089	Traje esgrima POL (m)
41090	Traje esgrima POL (f)
41091	Traje esgrima ROU (m)
41092	Traje esgrima ROU (f)
41093	Traje esgrima ESP (m)
41094	Traje esgrima ESP (f)
41095	Camiseta fútbol FRA (m)
41096	Camiseta fútbol FRA (f)
41097	Camiseta fútbol ITA (m)
41098	Camiseta fútbol ITA (f)
41099	Camiseta fútbol POL (m)
41100	Camiseta fútbol POL (f)
41101	Camiseta fútbol ROU (m)
41102	Camiseta fútbol ROU (f)
41103	Camiseta fútbol ESP (m)
41104	Camiseta fútbol ESP (f)
41105	Pantalón boxeo FRA (m)
41106	Pantalón boxeo FRA (f)
41107	Pantalón boxeo ITA (m)
41108	Pantalón boxeo ITA (f)
41109	Pantalón boxeo POL (m)
41110	Pantalón boxeo POL (f)
41111	Pantalón boxeo ROU (m)
41112	Pantalón boxeo ROU (f)
41113	Pantalón boxeo ESP (m)
41114	Pantalón boxeo ESP (f)
41117	Disfraz de Mosquetero
41118	Uniforme de Criada
41119	Traje de Salsa
41120	Vestido de Salsa
41121	Traje de Caballero
41122	Vestido de Cóctel
41125	Esmoquin Calabaza
41126	Vestido Calabaza
41129	Disfraz de Mosquetero+
41130	Uniforme de Criada+
41131	Traje de Salsa+
41132	Vestido de Salsa+
41133	Traje de Caballero+
41134	Vestido de Cóctel+
41135	Esmoquin Calabaza(bonus)
41136	Vestido Calabaza (bonus)
41137	Atuendo Navideño (rojo)
41138	Vestido Navideño (rojo)
41139	Atuendo Navideño (verde)
41140	Vestido Navideño (verde)
41141	Atuendo Navideño (negro)
41142	Vestido Navideño (negro)
41143	Disfraz de Reno (m)
41144	Disfraz de Reno (f)
41145	Atuendo Navideño+ (rojo)
41146	Vestido Navideño+ (rojo)
41147	Atuendo Navideño + (v)
41148	Vestido Navideño + (v)
41149	Atuendo Navideño (negro)
41150	Vestido Navideño (negro)
41151	Disfraz de Reno + (m)
41152	Disfraz de Reno + (f)
41153	AC Miryang (m)
41154	AC Miryang (f)
41155	AFC Yayang (m)
41156	AFC Yayang (f)
41157	RSC Campo Serpiente (m)
41158	RSC Campo Serpiente (f)
41159	Yongan FC (m)
41160	Yongan FC (f)
41161	FC Bakra (m)
41162	FC Bakra (f)
41163	FC Bokjung (m)
41164	FC Bokjung (f)
41165	FC Hwang Baviera (m)
41166	FC Hwang Baviera (f)
41167	Borussia Chunjo (m)
41168	Borussia Chunjo (f)
41169	SC Doyum (m)
41170	SC Doyum (f)
41171	SC Hasun Dong (m)
41172	SC Hasun Dong (f)
41173	CFR Dragón de Fuego (m)
41174	CFR Dragón de Fuego (f)
41175	FC Daeyami (m)
41176	FC Daeyami (f)
41177	GNK Kuahlo Dong (m)
41178	GNK Kuahlo Dong (f)
41179	FC Dinamo de Imha (m)
41180	FC Dinamo de Imha (f)
41181	FC Tierra de hielo (m)
41182	FC Tierra de hielo (f)
41183	FC Gumsan (m)
41184	FC Gumsan (f)
41185	Galawaryong (m)
41186	Galawaryong (f)
41187	Juventus de Yongbi (m)
41188	Juventus de Yongbi (f)
41189	Lungsam OSC (m)
41190	Lungsam OSC (f)
41191	Doyyumhwan CF (m)
41192	Doyyumhwan CF (f)
41193	Nephrit City FC (m)
41194	Nephrit City FC (f)
41195	Shinsoo United (m)
41196	Shinsoo United (f)
41197	Seungryong SC (m)
41198	Seungryong SC (f)
41199	Montañas Trueno FC (m)
41200	Montañas Trueno FC (f)
41201	Pyungmoo Saint-Hwang (m)
41202	Pyungmoo Saint-Hwang (f)
41203	Real Sohan (m)
41204	Real Sohan (f)
41205	FC Jinno 04 (m)
41206	FC Jinno 04 (f)
41207	FC Sangsun Dong (m)
41208	FC Sangsun Dong (f)
41209	SL Jungsun Dong (m)
41210	SL Jungsun Dong (f)
41211	Spartak de Jungrang (m)
41212	Spartak de Jungrang (f)
41213	FC Tierra de Fuego (m)
41214	FC Tierra de Fuego (f)
41215	FC St. Seungryong (m)
41216	FC St. Seungryong (f)
41217	AC Miryang+ (m)
41218	AC Miryang+ (f)
41219	AFC Yayang+ (m)
41220	AFC Yayang+ (f)
41221	RSC Campo Serpiente+ (m)
41222	RSC Campo Serpiente+ (f)
41223	Yongan FC+ (m)
41224	Yongan FC+ (f)
41225	FC Bakra+ (m)
41226	FC Bakra+ (f)
41227	FC Bokjung+ (m)
41228	FC Bokjung+ (f)
41229	FC Hwang Baviera+ (m)
41230	FC Hwang Baviera+ (f)
41231	Borussia Chunjo+ (m)
41232	Borussia Chunjo+ (f)
41233	SC Doyum+ (m)
41234	SC Doyum+ (f)
41235	SC Hasun Dong+ (m)
41236	SC Hasun Dong+ (f)
41237	CFR Dragón de Fuego+ (m)
41238	CFR Dragón de Fuego+ (f)
41239	FC Daeyami+ (m)
41240	FC Daeyami+ (f)
41241	GNK Kuahlo Dong+ (m)
41242	GNK Kuahlo Dong+ (f)
41243	FC Dinamo de Imha+ (m)
41244	FC Dinamo de Imha+ (f)
41245	FC Tierra de hielo+ (m)
41246	FC Tierra de hielo+ (f)
41247	FC Gumsan+ (m)
41248	FC Gumsan+ (f)
41249	Galawaryong+ (m)
41250	Galawaryong+ (f)
41251	Juventus de Yongbi+ (m)
41252	Juventus de Yongbi+ (f)
41253	Lungsam OSC+ (m)
41254	Lungsam OSC+ (f)
41255	Doyyumhwan CF+ (m)
41256	Doyyumhwan CF+ (f)
41257	Nephrit City FC+ (m)
41258	Nephrit City FC+ (f)
41259	Shinsoo United+ (m)
41260	Shinsoo United+ (f)
41261	Seungryong SC+ (m)
41262	Seungryong SC+ (f)
41263	Montañas Trueno FC+ (m)
41264	Montañas Trueno FC+ (f)
41265	Pyungmoo Saint-Hwang+ (m)
41266	Pyungmoo Saint-Hwang+ (f)
41267	Real Sohan+ (m)
41268	Real Sohan+ (f)
41269	FC Jinno 04+ (m)
41270	FC Jinno 04+ (f)
41271	FC Sangsun Dong+ (m)
